5,CentralTrackingPV,34.1890525823313,0.285455082405957
4,CentralTrackingPV,246.034665955004,0.271236469214588
12,CentralTrackingPV,246.924233801021,0.265091439749821
11,CentralTrackingPV,346.391874226767,0.264098937299322
2,CentralTrackingPV,235.386587131752,0.258436902510349
3,CentralTrackingPV,74.0786511352835,0.25725880185821
13,CentralTrackingPV,489.409195046695,0.257062134785746
1,CentralTrackingPV,272.066085442376,0.254620820558355
7,CentralTrackingPV,382.345403728652,0.250218388421625
9,CentralTrackingPV,338.27024458469,0.250185402468334
8,CentralTrackingPV,728.008319371892,0.248129876086302
10,CentralTrackingPV,1248.96028196346,0.246079353111974
6,CentralTrackingPV,5.40065683847065,0.241917402314063
16,CentralTrackingPV,254.376785128882,0.230590468256659
17,CentralTrackingPV,8.01186714308542,0.228654396485927
14,CentralTrackingPV,103.340691037825,0.215616995957945
15,CentralTrackingPV,252.478623360663,0.215107594008666
18,CentralTrackingPV,0.493028702088368,0.172193341713081
19,DistPV,808.032358579281,0.192537969616784
24,DistPV,223.229046314761,0.192257362268843
31,DistPV,180.768420998199,0.191860285347437
33,DistPV,35.3412571588938,0.187470849489123
21,DistPV,462.262336465297,0.187027391633418
22,DistPV,117.123784241541,0.181959444389844
26,DistPV,86.0571750849961,0.180840246395704
29,DistPV,63.4460848177976,0.179175623490937
37,DistPV,78.9530746033873,0.173470668426356
32,DistPV,314.611974208505,0.172971466139381
38,DistPV,134.420976222294,0.166233822884999
28,DistPV,148.496795969812,0.165810428555099
35,DistPV,139.700096136907,0.162510700619647
30,DistPV,194.134091848615,0.159044279119131
27,DistPV,183.769562014035,0.157375247322762
20,DistPV,366.905008335761,0.153700349620724
36,DistPV,270.187932136036,0.152366444383489
25,DistPV,113.074444752996,0.152235815989918
34,DistPV,78.2005717428309,0.138059864753381
23,DistPV,63.1544116294013,0.128622766159692
85,OffshoreWind,2400,0.428472296001742
1219,OnshoreWind,117.5,0.362002427230766
1217,OnshoreWind,242.5,0.342281252464881
1222,OnshoreWind,7.5,0.322388102993832
1221,OnshoreWind,42.5,0.320159067848328
1223,OnshoreWind,10,0.303467262055391
1220,OnshoreWind,20,0.297851477063232
1218,OnshoreWind,42.5,0.289320767973404
1225,OnshoreWind,2.5,0.283877212171377
1224,OnshoreWind,2.5,0.278555076169539
1210,OnshoreWind,50,0.253434700024171
1207,OnshoreWind,212.5,0.250304847119821
1214,OnshoreWind,15,0.250222598662738
1208,OnshoreWind,52.5,0.250049368644866
1215,OnshoreWind,50,0.246473096974599
1211,OnshoreWind,45,0.242369733888759
1227,OnshoreWind,30,0.240999999881636
1212,OnshoreWind,42.5,0.23925871763875
1209,OnshoreWind,47.5,0.238305872830816
1213,OnshoreWind,12.5,0.231822399733811
1216,OnshoreWind,2.5,0.218264526462077
1200,OnshoreWind,15,0.195838766141914
1201,OnshoreWind,57.5,0.193559255588709
1199,OnshoreWind,52.5,0.192622674204124
1202,OnshoreWind,170,0.18990999983389
1198,OnshoreWind,120,0.189605103778642
1203,OnshoreWind,27.5,0.188806898399493
1204,OnshoreWind,75,0.18854033753939
1205,OnshoreWind,32.5,0.186957188221828
1226,OnshoreWind,69,0.183000000001805
1206,OnshoreWind,2.5,0.181032583877303
1197,OnshoreWind,2.5,0.167636104544359
1193,OnshoreWind,20,0.16213552705528
1194,OnshoreWind,10,0.159146255235411
1192,OnshoreWind,15,0.157616014694747
1190,OnshoreWind,220,0.15632798569283
1189,OnshoreWind,37.5,0.156087745458479
1196,OnshoreWind,82.5,0.153238947494356
1191,OnshoreWind,50,0.15300460809996
1195,OnshoreWind,120,0.150148591648979
1184,OnshoreWind,100,0.126411365412479
1183,OnshoreWind,305,0.123493928699187
1185,OnshoreWind,27.5,0.120910711129742
1182,OnshoreWind,20,0.120392063071864
1187,OnshoreWind,60,0.119358193711726
1188,OnshoreWind,20,0.1186060357155
1186,OnshoreWind,17.5,0.11112923546183
